Unnamed: 0,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
2425,900310,HK0000341732,컬러레이,KOSDAQ,외국기업(소속부없음),501,2,-15,-2.91,515,519,493,189798,94888509,32084879175,64041675,KSQ
2426,019570,KR7019570001,플루토스,KOSDAQ,중견기업부,473,1,17,3.73,452,483,441,1628282,748942455,32026849866,67710042,KSQ
2427,014130,KR7014130009,한익스프레스,KOSPI,,2660,1,5,0.19,2655,2690,2600,14332,37478575,31920000000,12000000,STK
2428,446070,KR7446070005,유니드비티플러스,KOSPI,,2995,1,5,0.17,2990,3030,2950,36075,107474085,31780588925,10611215,STK
2429,018680,KR7018680009,서울제약,KOSDAQ,벤처기업부,2725,2,-5,-0.18,2805,2805,2650,3543,9535500,31771644275,11659319,KSQ
2430,088790,KR7088790001,진도,KOSPI,,2550,3,0,0.0,2550,2595,2500,20873,53042795,31741747200,12447744,STK
2431,335870,KR7335870002,윙스풋,KOSDAQ,중견기업부,1884,2,-25,-1.31,1909,1944,1870,15433,29446804,31557891132,16750473,KSQ
2432,236810,KR7236810008,엔비티,KOSDAQ,기술성장기업부,1856,1,2,0.11,1849,1889,1799,50745,92627845,31506390656,16975426,KSQ
2433,024940,KR7024940009,PN풍년,KOSDAQ,벤처기업부,3145,2,-5,-0.16,3150,3175,3105,53364,167473599,31450000000,10000000,KSQ
2434,023150,KR7023150006,MH에탄올,KOSPI,,4260,2,-70,-1.62,4345,4345,4205,50896,215460310,31432520760,7378526,STK
2435,002420,KR7002420008,세기상사,KOSPI,,5260,2,-30,-0.57,5290,5300,5170,17940,93784985,31401926480,5969948,STK
2436,019660,KR7019660000,글로본,KOSDAQ,중견기업부,2250,3,0,0.0,2250,2260,2175,19154,42566455,31374749250,13944333,KSQ
2437,131090,KR7131090003,시큐브,KOSDAQ,벤처기업부,4095,1,30,0.74,4065,4180,4045,27073,110847975,31360414995,7658221,KSQ
2438,005360,KR7005360003,모나미,KOSPI,,1659,1,10,0.61,1649,1665,1645,30739,50832370,31350632313,18897307,STK
2439,148930,KR7148930001,에이치와이티씨,KOSDAQ,중견기업부,3080,2,-85,-2.69,3070,3220,3060,9904,30538331,31339656040,10175213,KSQ
2440,003680,KR7003680006,한성기업,KOSPI,,5040,3,0,0.0,5040,5100,5000,29580,148814090,31295955600,6209515,STK
2441,258830,KR7258830009,세종메디칼,KOSDAQ,관리종목(소속부없음),412,0,0,0.0,0,0,0,0,0,31223976612,75786351,KSQ
2442,115160,KR7115160004,휴맥스,KOSDAQ,중견기업부,7210,2,-120,-1.64,7280,7460,7100,37924,274748820,31090543820,4312142,KSQ
2443,405920,KR7405920000,나라셀라,KOSDAQ,중견기업부,2405,2,-70,-2.83,2450,2590,2400,8083,19644875,30971772780,12878076,KSQ
2444,065770,KR7065770000,CS,KOSDAQ,벤처기업부,1584,0,0,0.0,0,0,0,0,0,30747229920,19411130,KSQ
2445,010400,KR7010400000,우진아이엔에스,KOSPI,,4030,2,-55,-1.35,4270,4270,4030,13430,54448010,30716660000,7622000,STK
2446,067730,KR7067730002,로지시스,KOSDAQ,중견기업부,3175,2,-15,-0.47,3190,3230,3090,142662,448589380,30714702350,9673922,KSQ
2447,102950,KR7102950003,아하,KONEX,일반기업부,2325,1,30,1.31,2110,2530,2110,2393,5482855,30508424475,13121903,KNX
2448,006570,KR7006570006,대림통상,KOSPI,,2000,2,-10,-0.5,2010,2010,1971,37369,74165086,30450000000,15225000,STK
2449,080470,KR7080470008,성창오토텍,KOSDAQ,벤처기업부,4170,1,95,2.33,4055,4240,4050,16555,68931735,30441000000,7300000,KSQ
2450,285800,KR7285800009,진영,KOSDAQ,벤처기업부,1740,2,-62,-3.44,1831,1887,1712,310451,550214390,30410449800,17477270,KSQ
2451,377330,KR7377330006,이지트로닉스,KOSDAQ,기술성장기업부,3735,2,-40,-1.06,3850,3850,3705,9437,35394100,30402728190,8139954,KSQ
2452,328380,KR7328380001,솔트웨어,KOSDAQ,벤처기업부,885,0,0,0.0,0,0,0,0,0,30322558530,34262778,KSQ
2453,227420,KR7227420007,도부,KONEX,일반기업부,797,1,66,9.03,731,839,622,1266,798927,30321474470,38044510,KNX
2454,060380,KR7060380003,동양에스텍,KOSDAQ,중견기업부,1539,2,-2,-0.13,1520,1547,1491,134949,205456286,30318300000,19700000,KSQ
2455,091340,KR7091340000,S&K폴리텍,KOSDAQ,중견기업부,2590,1,10,0.39,2575,2650,2540,64902,167669515,30312637390,11703721,KSQ
2456,304840,KR7304840002,피플바이오,KOSDAQ,벤처기업부,1289,2,-57,-4.23,1310,1364,1289,88573,116592475,30258807093,23474637,KSQ
2457,246250,KR7246250005,에스엘에스바이오,KOSDAQ,관리종목(소속부없음),1969,0,0,0.0,0,0,0,0,0,30220617614,15348206,KSQ
2458,227610,KR7227610003,아우딘퓨쳐스,KOSDAQ,벤처기업부,794,0,0,0.0,0,0,0,0,0,30209513324,38047246,KSQ
2459,310870,KR7310870001,디와이씨,KOSDAQ,벤처기업부,1459,2,-13,-0.88,1473,1497,1440,209794,308245260,30182728389,20687271,KSQ
2460,432980,KR7432980001,엠에프씨,KOSDAQ,기술성장기업부,3500,2,-100,-2.78,3550,3600,3485,6010,21162335,30071097000,8591742,KSQ
2461,121890,KR7121890008,에스디시스템,KOSDAQ,중견기업부,2260,1,120,5.61,2115,2370,2115,347825,789088983,30038667960,13291446,KSQ
2462,457600,KR7457600005,벡트,KOSDAQ,벤처기업부,2190,2,-15,-0.68,2170,2205,1954,19562,42272604,30019425000,13707500,KSQ
2463,322970,KR7322970005,무진메디,KONEX,일반기업부,2985,1,55,1.88,2990,2990,2815,25,71235,30005154330,10051978,KNX
2464,354200,KR7354200008,엔젠바이오,KOSDAQ,기술성장기업부,1119,2,-16,-1.41,1132,1135,1091,371023,410518548,30000110250,26809750,KSQ
2465,069140,KR7069140002,누리플랜,KOSDAQ,벤처기업부,1984,2,-26,-1.29,2005,2080,1974,163754,326347096,29950075136,15095804,KSQ
2466,224060,KR7224060004,더코디,KOSDAQ,투자주의환기종목(소속부없음),5800,2,-100,-1.69,5850,6020,5650,67223,391939260,29932187600,5160722,KSQ
2467,083640,KR7083640003,인콘,KOSDAQ,벤처기업부,385,0,0,0.0,0,0,0,0,0,29922335135,77720351,KSQ
2468,276730,KR7276730009,한울앤제주,KOSDAQ,투자주의환기종목(소속부없음),13500,1,150,1.12,13600,15620,13500,66017,952108310,29902284000,2214984,KSQ
2469,069640,KR7069640001,한세엠케이,KOSPI,,666,0,0,0.0,0,0,0,0,0,29841130332,44806502,STK
2470,068100,KR7068100007,케이웨더,KOSDAQ,기술성장기업부,2500,1,25,1.01,2475,2510,2425,16628,40905955,29818840000,11927536,KSQ
2471,044780,KR7044780005,에이치케이,KOSDAQ,벤처기업부,1610,1,9,0.56,1597,1633,1581,204857,328330792,29794317070,18505787,KSQ
2472,900110,HK0000057197,이스트아시아홀딩스,KOSDAQ,외국기업(소속부없음),802,1,6,0.75,801,806,778,142711,112820447,29573545490,36874745,KSQ
2473,008775,KR7008771008,호텔신라우,KOSPI,,39300,2,-400,-1.01,40700,40700,39200,2603,102568500,29548844700,751879,STK
2474,002820,KR7002820009,SUN&L,KOSPI,,2340,2,-25,-1.06,2375,2375,2330,26606,62448420,29502694260,12607989,STK
2475,303030,KR7303030001,지니틱스,KOSDAQ,벤처기업부,3200,2,-140,-4.19,3205,3270,3065,85464,268493395,29303923200,9157476,KSQ
2476,123750,KR7123750002,알톤,KOSDAQ,중견기업부,2120,1,110,5.47,1997,2125,1997,92717,193280312,29296829080,13819259,KSQ
2477,270210,KR7270210008,에스알바이오텍,KONEX,일반기업부,17600,2,-330,-1.84,17900,17900,17220,122,2136050,29294372800,1664453,KNX
2478,054090,KR7054090006,삼진엘앤디,KOSDAQ,중견기업부,1172,1,47,4.18,1127,1179,1112,422219,486846182,29252219904,24959232,KSQ
2479,033250,KR7033250002,체시스,KOSPI,,4555,2,-130,-2.77,4685,4730,4465,71821,325651069,29152000000,6400000,STK
2480,139670,KR7139670004,키네마스터,KOSDAQ,중견기업부,2040,1,25,1.24,2010,2065,1968,17591,35386904,28802372400,14118810,KSQ
2481,004870,KR7004870002,티웨이홀딩스,KOSPI,,254,2,-4,-1.55,252,257,249,417532,105081239,28743527476,113163494,STK
2482,405000,KR7405000001,플라즈맵,KOSDAQ,벤처기업부,7480,1,50,0.67,7340,7540,7210,3638,26938510,28711561120,3838444,KSQ
2483,103230,KR7103230009,에스앤더블류,KOSDAQ,중견기업부,3975,2,-20,-0.5,3975,3975,3920,27261,107461247,28620000000,7200000,KSQ
2484,085810,KR7085810000,알티캐스트,KOSDAQ,중견기업부,2180,1,5,0.23,2165,2245,2080,62863,134725370,28578069080,13109206,KSQ
2485,002355,KR7002351005,넥센타이어1우B,KOSPI,,4395,1,20,0.46,4305,4405,4305,8805,38464140,28567500000,6500000,STK
2486,091970,KR7091970004,나노캠텍,KOSDAQ,중견기업부,757,0,0,0.0,0,0,0,0,0,28519144571,37673903,KSQ
2487,032080,KR7032080004,아즈텍WB,KOSDAQ,중견기업부,1326,2,-18,-1.34,1331,1342,1310,57666,76544529,28497104454,21491029,KSQ
2488,031510,KR7031510001,오스템,KOSDAQ,중견기업부,1015,1,11,1.1,1004,1020,998,53591,54146650,28420000000,28000000,KSQ
2489,233990,KR7233990001,질경이,KONEX,일반기업부,1760,2,-50,-2.76,1800,1800,1651,4203,7537312,28386219840,16128534,KNX
2490,032680,KR7032680001,소프트센,KOSDAQ,중견기업부,268,0,0,0.0,0,0,0,0,0,28298324752,105590764,KSQ
2491,020400,KR7020400008,대동금속,KOSDAQ,중견기업부,4435,2,-445,-9.12,4890,4890,4405,352408,1583880974,28287902420,6378332,KSQ
2492,052300,KR7052300001,오션인더블유,KOSDAQ,중견기업부,1741,0,0,0.0,0,0,0,0,0,28281026848,16244128,KSQ
2493,188040,KR7188040000,바이오포트,KOSDAQ,벤처기업부,6040,2,-30,-0.49,6070,6230,5790,11203,66826190,28263020320,4679308,KSQ
2494,318010,KR7318010006,팜스빌,KOSDAQ,벤처기업부,3560,2,-35,-0.97,3595,3625,3555,14328,51148763,28228443280,7929338,KSQ
2495,355690,KR7355690009,에이텀,KOSDAQ,기술성장기업부,5200,2,-50,-0.95,5200,5290,5030,252742,1297076005,28105896000,5404980,KSQ
2496,267790,KR7267790004,배럴,KOSDAQ,중견기업부,3650,1,160,4.58,3540,3755,3445,89595,326881385,28065977850,7689309,KSQ
2497,465770,KR7465770006,STX그린로지스,KOSPI,,3910,2,-180,-4.4,4090,4155,3850,109763,428813957,28038735120,7171032,STK
2498,093380,KR7093380004,풍강,KOSDAQ,중견기업부,2835,2,-5,-0.18,2840,2885,2820,8742,24907820,28007852355,9879313,KSQ
2499,016920,KR7016920001,카스,KOSDAQ,중견기업부,1057,1,62,6.23,995,1058,988,132405,136170148,28003669666,26493538,KSQ
2500,418620,KR7418620001,E8,KOSDAQ,기술성장기업부,1410,1,26,1.88,1384,1500,1351,309130,438513817,27989172570,19850477,KSQ
2501,372800,KR7372800003,아이티아이즈,KOSDAQ,벤처기업부,3965,2,-20,-0.5,3985,3985,3895,9350,36675461,27902454385,7037189,KSQ
2502,191410,KR7191410000,육일씨엔에쓰,KOSDAQ,중견기업부,2485,1,15,0.61,2470,2555,2405,153924,378494085,27842573675,11204255,KSQ
2503,109670,KR7109670000,씨싸이트,KOSDAQ,중견기업부,4765,2,-70,-1.45,4835,4840,4740,12544,59817435,27811408530,5836602,KSQ
2504,362990,KR7362990004,드림인사이트,KOSDAQ,벤처기업부,1653,3,0,0.0,1653,1663,1601,68033,110486791,27771348822,16800574,KSQ
2505,044380,KR7044380004,주연테크,KOSPI,,430,0,0,0.0,0,0,0,0,0,27727080260,64481582,STK
2506,417180,KR7417180007,핑거스토리,KOSDAQ,중견기업부,1579,0,0,0.0,0,0,0,0,0,27709275717,17548623,KSQ
2507,131180,KR7131180002,딜리,KOSDAQ,벤처기업부,941,0,0,0.0,0,0,0,0,0,27618350000,29350000,KSQ
2508,101400,KR7101400000,엔시트론,KOSDAQ,중견기업부,392,0,0,0.0,0,0,0,0,0,27616686160,70450730,KSQ
2509,196700,KR7196700009,웹스,KOSDAQ,벤처기업부,1915,1,28,1.48,1887,1924,1855,72278,135910860,27507335760,14364144,KSQ
2510,034940,KR7034940007,조아제약,KOSDAQ,중견기업부,885,2,-5,-0.56,890,917,883,117318,104233137,27417146895,30979827,KSQ
2511,021040,KR7021040001,대호특수강,KOSDAQ,중견기업부,1258,2,-14,-1.1,1272,1272,1231,162766,202225134,27304605692,21704774,KSQ
2512,039310,KR7039310008,세중,KOSDAQ,중견기업부,1505,2,-20,-1.31,1525,1575,1495,150924,228837364,27273108835,18121667,KSQ
2513,007770,KR7007770001,한일화학,KOSDAQ,중견기업부,7760,1,50,0.65,7710,7790,7680,7517,57927200,27237600000,3510000,KSQ
2514,043220,KR7043220003,티에스넥스젠,KOSDAQ,관리종목(소속부없음),1710,0,0,0.0,0,0,0,0,0,27227331360,15922416,KSQ
2515,226340,KR7226340008,본느,KOSDAQ,중견기업부,647,0,0,0.0,0,0,0,0,0,27143215740,41952420,KSQ
2516,079650,KR7079650008,서산,KOSDAQ,중견기업부,1357,2,-117,-7.94,1474,1474,1355,96891,135528165,27140000000,20000000,KSQ
2517,331520,KR7331520007,밸로프,KOSDAQ,중견기업부,2665,1,65,2.5,2600,2730,2600,103540,275778305,27110719870,10172878,KSQ
2518,464680,KR7464680008,KB제27호스팩,KOSDAQ,관리종목(소속부없음),2100,1,5,0.24,2095,2100,2095,277083,581158927,27100500000,12905000,KSQ
2519,078860,KR7078860004,스테이지원엔터,KOSDAQ,투자주의환기종목(소속부없음),4525,2,-655,-12.64,5360,5530,4375,210786,1015621676,26861418125,5936225,KSQ
2520,208350,KR7208350009,지란지교시큐리티,KOSDAQ,벤처기업부,3315,2,-45,-1.34,3355,3405,3285,41139,136666515,26856704550,8101570,KSQ
2521,222980,KR7222980005,한국맥널티,KOSDAQ,벤처기업부,2430,2,-50,-2.02,2455,2490,2415,27122,66408400,26806503690,11031483,KSQ
2522,054940,KR7054940002,엑사이엔씨,KOSDAQ,중견기업부,808,2,-4,-0.49,824,824,787,587526,469193973,26804226784,33173548,KSQ
2523,434190,KR7434190005,탈로스,KONEX,일반기업부,3635,2,-315,-7.97,3950,3950,3610,400,1472360,26787892590,7369434,KNX
2524,042040,KR7042040006,케이피엠테크,KOSDAQ,중견기업부,1081,1,18,1.69,1074,1094,1052,125003,134501736,26710820322,24709362,KSQ
2525,373110,KR7373110006,엑셀세라퓨틱스,KOSDAQ,기술성장기업부,1544,1,27,1.78,1516,1554,1507,62856,96108332,26702544336,17294394,KSQ
2526,037400,KR7037400009,우리엔터프라이즈,KOSDAQ,중견기업부,1015,2,-5,-0.49,1030,1030,1007,57215,58075340,26616696190,26223346,KSQ
2527,036480,KR7036480002,대성미생물,KOSDAQ,중견기업부,7000,2,-140,-1.96,7110,7200,6920,41571,292983050,26600000000,3800000,KSQ
2528,058450,KR7058450008,한주에이알티,KOSDAQ,투자주의환기종목(소속부없음),5300,1,300,6.0,5000,5850,4740,219590,1160277165,26570871600,5013372,KSQ
2529,003495,KR7003491008,대한항공우,KOSPI,,23850,1,50,0.21,23700,24150,23400,12203,289536725,26492436900,1110794,STK
2530,115530,KR7115530008,씨엔플러스,KOSDAQ,중견기업부,336,0,0,0.0,0,0,0,0,0,26491522848,78843818,KSQ
2531,193250,KR7193250008,링크드,KOSDAQ,중견기업부,396,0,0,0.0,0,0,0,0,0,26470488132,66844667,KSQ
2532,005110,KR7005110002,한창,KOSPI,,1254,0,0,0.0,0,0,0,0,0,26467434378,21106407,STK
2533,143210,KR7143210003,핸즈코퍼레이션,KOSPI,,1199,0,0,0.0,0,0,0,0,0,26229020653,21875747,STK
2534,368600,KR7368600003,아이씨에이치,KOSDAQ,기술성장기업부,1025,2,-39,-3.67,1064,1085,1017,163657,168148440,26176804650,25538346,KSQ
2535,208640,KR7208640003,썸에이지,KOSDAQ,중견기업부,187,1,6,3.31,186,209,184,5302888,1023523938,26037927498,139240254,KSQ
2536,311060,KR7311060008,엘에이티,KONEX,일반기업부,3300,2,-60,-1.79,3360,3360,3300,772,2561960,25978042200,7872134,KNX
2537,059180,KR7059180000,엔더블유시,KONEX,일반기업부,4875,0,0,0.0,0,0,0,0,0,25906188750,5314090,KNX
2538,197140,KR7197140007,디지캡,KOSDAQ,벤처기업부,1989,1,37,1.9,1952,1989,1927,5421,10630791,25883163306,13013154,KSQ
2539,179720,KR7179720008,머니무브,KONEX,일반기업부,9400,2,-400,-4.08,0,0,0,0,0,25850169200,2750018,KNX
2540,011090,KR7011090008,에넥스,KOSPI,,428,0,0,0.0,0,0,0,0,0,25676422348,59991641,STK
2541,067010,KR7067010009,이씨에스,KOSDAQ,벤처기업부,2345,1,20,0.86,2300,2385,2285,25142,58761120,25533532500,10888500,KSQ
2542,004270,KR7004270005,남성,KOSPI,,7050,2,-70,-0.98,7120,7450,6950,6083,42753910,25529572800,3621216,STK
2543,353190,KR7353190002,휴럼,KOSDAQ,중견기업부,3230,2,-100,-3.0,3330,3395,3200,10877,35415590,25438459320,7875684,KSQ
2544,312610,KR7312610009,에이에프더블류,KOSDAQ,투자주의환기종목(소속부없음),1250,2,-68,-5.16,1318,1318,1231,42376,53190279,25321110000,20256888,KSQ
2545,070590,KR7070590005,인티큐브,KOSDAQ,중견기업부,1823,3,0,0.0,1814,1832,1803,9992,18127736,25302366783,13879521,KSQ
2546,088290,KR7088290002,이원컴포텍,KOSDAQ,관리종목(소속부없음),630,0,0,0.0,0,0,0,0,0,25124629320,39880364,KSQ
2547,900270,HK0000214814,헝셩그룹,KOSDAQ,외국기업(소속부없음),1029,1,6,0.59,1035,1035,1000,67805,68761710,25112440416,24404704,KSQ
2548,279600,KR7279600001,미디어젠,KOSDAQ,벤처기업부,5330,1,350,7.03,4985,5580,4980,42184,217101865,24969882730,4684781,KSQ
2549,352940,KR7352940001,인바이오,KOSDAQ,벤처기업부,2295,2,-45,-1.92,2285,2345,2260,52086,119628440,24941440350,10867730,KSQ
2550,216400,KR7216400002,인바이츠바이오코아,KONEX,일반기업부,3225,1,35,1.1,3280,3300,3190,304,970825,24868990875,7711315,KNX
2551,012170,KR7012170007,아센디오,KOSPI,,1278,1,6,0.47,1275,1311,1267,15985,20491370,24784632288,19393296,STK
2552,092600,KR7092600006,앤씨앤,KOSDAQ,벤처기업부,987,0,0,0.0,0,0,0,0,0,24757431279,25083517,KSQ
2553,403360,KR7403360001,라피치,KONEX,일반기업부,6900,0,0,0.0,0,0,0,11000,79200000,24742137300,3585817,KNX
2554,025890,KR7025890005,한국주강,KOSPI,,2170,2,-50,-2.25,2195,2205,2150,27979,60512662,24541092030,11309259,STK
2555,415380,KR7415380005,스튜디오삼익,KOSDAQ,중견기업부,2140,1,10,0.47,2120,2145,2105,37912,80602600,24487966500,11442975,KSQ
2556,101680,KR7101680007,한국정밀기계,KOSDAQ,중견기업부,2900,2,-45,-1.53,2945,2990,2825,55306,159102860,24371600000,8404000,KSQ
2557,053060,KR7053060000,세동,KOSDAQ,중견기업부,1378,2,-85,-5.81,1463,1513,1370,901645,1296119953,24331923382,17657419,KSQ
2558,225590,KR7225590009,패션플랫폼,KOSDAQ,우량기업부,950,0,0,0.0,0,0,0,0,0,24326537900,25606882,KSQ
2559,900100,USU652221081,애머릿지,KOSDAQ,외국기업(소속부없음),460,2,-15,-3.16,475,489,459,336650,157528438,24269830920,52760502,KSQ
2560,076080,KR7076080001,웰크론한텍,KOSDAQ,중견기업부,1063,2,-45,-4.06,1085,1089,1000,260199,269613767,24017587828,22594156,KSQ
2561,336040,KR7336040001,타스컴,KONEX,일반기업부,4140,1,40,0.98,4140,4140,4140,1,4140,23970306060,5789929,KNX
2562,240600,KR7240600007,유진테크놀로지,KOSDAQ,벤처기업부,3455,2,-10,-0.29,3450,3465,3390,38192,131029855,23936761705,6928151,KSQ
2563,154030,KR7154030001,아시아종묘,KOSDAQ,벤처기업부,1973,2,-10,-0.5,1975,1992,1856,57679,113136354,23798063591,12061867,KSQ
2564,207490,KR7207490004,에이펙스인텍,KONEX,일반기업부,6610,0,0,0.0,0,0,0,0,0,23796000000,3600000,KNX
2565,043360,KR7043360007,디지아이,KOSDAQ,벤처기업부,2630,3,0,0.0,2640,2685,2610,8252,21692480,23670000000,9000000,KSQ
2566,206950,KR7206950008,볼빅,KONEX,일반기업부,1679,2,-21,-1.24,1699,1699,1600,13,21057,23635727935,14077265,KNX
2567,023770,KR7023770001,플레이위드,KOSDAQ,중견기업부,2640,2,-5,-0.19,2650,2710,2600,30048,79168425,23618746800,8946495,KSQ
2568,115570,KR7115570004,스타플렉스,KOSDAQ,중견기업부,2940,2,-15,-0.51,2955,2955,2860,31057,89693250,23474453520,7984508,KSQ
2569,001420,KR7001420009,태원물산,KOSPI,,3075,2,-5,-0.16,3075,3110,3010,7148,21765775,23370000000,7600000,STK
2570,238200,KR7238200000,비피도,KOSDAQ,벤처기업부,2855,1,55,1.96,2780,2920,2767,27357,78202888,23353900000,8180000,KSQ
2571,060900,KR7060900008,에이전트AI,KOSDAQ,중견기업부,5850,2,-420,-6.7,6270,6290,5800,98165,583897220,23347777050,3991073,KSQ
2572,009310,KR7009310004,참엔지니어링,KOSPI,,1065,0,0,0.0,0,0,0,0,0,23307603810,21885074,STK
2573,065150,KR7065150005,대산F&B,KOSDAQ,관리종목(소속부없음),145,0,0,0.0,0,0,0,0,0,23110448725,159382405,KSQ
2574,017250,KR7017250002,인터엠,KOSDAQ,중견기업부,1093,1,18,1.67,1066,1100,1066,32885,35759692,23002695431,21045467,KSQ
2575,00499K,KR700499K014,롯데지주우,KOSPI,,28500,2,-100,-0.35,28800,28800,28200,358,10184550,22959685500,805603,STK
2576,348030,KR7348030008,모비릭스,KOSDAQ,중견기업부,2385,1,80,3.47,2315,2410,2280,38639,90870090,22905063000,9603800,KSQ
2577,130740,KR7130740004,티피씨글로벌,KOSDAQ,중견기업부,2030,1,52,2.63,1949,2060,1920,98918,198697038,22891658370,11276679,KSQ
2578,389680,KR7389680000,유디엠텍,KOSDAQ,기술성장기업부,549,0,0,0.0,0,0,0,0,0,22834263285,41592465,KSQ
2579,403810,KR7403810005,아이엘로보틱스,KONEX,일반기업부,2295,1,15,0.66,2270,2365,2230,2035,4673160,22806209070,9937346,KNX
2580,113810,KR7113810006,디젠스,KOSDAQ,중견기업부,694,2,-16,-2.25,703,715,691,303630,211676921,22643867394,32628051,KSQ
2581,083470,KR7083470005,이엠앤아이,KOSDAQ,벤처기업부,1059,2,-19,-1.76,1078,1078,1035,61996,65368039,22599408411,21340329,KSQ
2582,001685,KR7001681006,대상우,KOSPI,,16400,2,-130,-0.79,16700,16700,16120,32487,528598365,22471657200,1370223,STK
2583,137940,KR7137940003,넥스트아이,KOSDAQ,중견기업부,263,0,0,0.0,0,0,0,0,0,22452044896,85368992,KSQ
2584,032280,KR7032280000,삼일,KOSDAQ,중견기업부,1384,3,0,0.0,1377,1390,1375,19791,27327499,22439608560,16213590,KSQ
2585,084440,KR7084440007,유비온,KOSDAQ,기술성장기업부,1170,1,10,0.86,1175,1196,1151,87226,102166519,22384932570,19132421,KSQ
2586,365900,KR7365900000,브이씨,KOSDAQ,벤처기업부,3060,1,100,3.38,2960,3440,2810,57303,173290194,22369518000,7310300,KSQ
2587,076340,KR7076340009,지에이이노더스,KONEX,일반기업부,4585,2,-5,-0.11,0,0,0,0,0,22335644100,4871460,KNX
2588,001515,KR7001511005,SK증권우,KOSPI,,11310,2,-780,-6.45,11710,11710,11300,46771,536121530,22125266670,1956257,STK
2589,050760,KR7050760008,에스폴리텍,KOSDAQ,중견기업부,1354,1,11,0.82,1331,1385,1331,79651,107965000,22117154012,16334678,KSQ
2590,079190,KR7079190005,케스피온,KOSDAQ,벤처기업부,1153,1,34,3.04,1088,1400,1000,18493245,23262289530,22111953821,19177757,KSQ
2591,083660,KR7083660001,CSA 코스믹,KOSDAQ,중견기업부,348,2,-11,-3.06,359,394,336,1734712,616451805,21864651732,62829459,KSQ
2592,060230,KR7060230000,제이케이시냅스,KOSDAQ,중견기업부,398,3,0,0.0,396,410,376,845995,326218548,21796630792,54765404,KSQ
2593,278990,KR7278990007,EMB,KONEX,일반기업부,2700,2,-80,-2.88,2800,3100,2690,646,1760460,21774897900,8064777,KNX
2594,289010,KR7289010001,아이스크림에듀,KOSDAQ,중견기업부,1559,2,-4,-0.26,1551,1563,1526,47399,73040507,21740654104,13945256,KSQ
2595,308100,KR7308100007,형지글로벌,KOSDAQ,중견기업부,904,2,-16,-1.74,924,940,900,208746,189102066,21716799232,24023008,KSQ
2596,002680,KR7002680007,한탑,KOSDAQ,중견기업부,669,1,21,3.24,648,686,641,138060,90934683,21619938531,32316799,KSQ
2597,043590,KR7043590009,웰킵스하이텍,KOSDAQ,중견기업부,795,0,0,0.0,0,0,0,0,0,21573725790,27136762,KSQ
2598,080720,KR7080720006,한국유니온제약,KOSDAQ,관리종목(소속부없음),2725,0,0,0.0,0,0,0,0,0,21562456300,7912828,KSQ
2599,018620,KR7018620005,우진비앤지,KOSDAQ,벤처기업부,746,0,0,0.0,0,0,0,0,0,21551412578,28889293,KSQ
2600,191600,KR7191600006,블루탑,KONEX,일반기업부,7510,1,970,14.83,7500,7510,7500,2,15010,21470549280,2858928,KNX
2601,009730,KR7009730003,이렘,KOSDAQ,투자주의환기종목(소속부없음),299,1,4,1.36,295,314,291,655335,197893434,21462078274,71779526,KSQ
2602,048830,KR7048830004,엔피케이,KOSDAQ,중견기업부,1144,2,-9,-0.78,1153,1177,1131,35822,40916490,21420167912,18723923,KSQ
2603,230980,KR7230980005,비유테크놀러지,KOSDAQ,관리종목(소속부없음),229,0,0,0.0,0,0,0,0,0,21370407553,93320557,KSQ
2604,275630,KR7275630002,에스에스알,KOSDAQ,벤처기업부,4065,2,-105,-2.52,4070,4245,4000,16953,69791152,21356729520,5253808,KSQ
2605,054410,KR7054410006,케이피티유,KOSDAQ,중견기업부,3720,2,-65,-1.72,3785,3820,3700,6183,22990075,21302371680,5726444,KSQ
2606,098660,KR7098660004,에스티오,KOSDAQ,중견기업부,1700,2,-1,-0.06,1700,1701,1682,5943,10093530,21251659200,12500976,KSQ
2607,192390,KR7192390003,윈하이텍,KOSDAQ,벤처기업부,1905,2,-45,-2.31,1921,1923,1889,10665,20299655,21016396245,11032229,KSQ
2608,247660,KR7247660004,나노씨엠에스,KOSDAQ,기술성장기업부,4820,1,110,2.34,4690,4940,4615,19266,90958245,20937694400,4343920,KSQ
2609,134060,KR7134060003,이퓨쳐,KOSDAQ,벤처기업부,4355,2,-5,-0.11,4300,4360,4200,2145,9179950,20770083750,4769250,KSQ
2610,154040,KR7154040000,다산솔루에타,KOSDAQ,중견기업부,1153,2,-34,-2.86,1156,1198,1150,44613,51947390,20696458382,17950094,KSQ
2611,060480,KR7060480001,국일신동,KOSDAQ,중견기업부,1854,2,-26,-1.38,1878,1878,1799,89856,164388791,20560860000,11090000,KSQ
2612,322780,KR7322780008,코퍼스코리아,KOSDAQ,중견기업부,458,0,0,0.0,0,0,0,0,0,20552362532,44874154,KSQ
2613,084180,KR7084180009,수성웹툰,KOSDAQ,중견기업부,1130,1,10,0.89,1120,1130,1105,59574,66552427,20423939790,18074283,KSQ
2614,45226K,KR745226K018,한화갤러리아우,KOSPI,,7030,2,-210,-2.9,7240,7240,7000,12415,88026290,20418424100,2904470,STK
